"","id.setlist","tour","fecha.evento","info","id.artista","artista","lugar","ciudad","pais.codigo","pais.nombre","setlist","mes","año"
"61","2bf508b6","World Peace Is None of Your Business",2015-11-11,NA,"013fa897-86db-41d3-8e9f-386c8a34f4e6","Morrissey","Movistar Arena","Santiago","CL","Chile","list(song = list(list(`@name` = c(""Wayward Sisters"", ""Suedehead"", ""Alma Matters"", ""This Charming Man"", ""Speedway"", ""Ganglord"", ""World Peace Is None of Your Business"", ""Kiss Me a Lot"", ""I'm Throwing My Arms Around Paris"", ""Earth Is the Loneliest Planet"", ""You'll Be Gone"", ""How Soon Is Now?"", ""First of the Gang to Die"", ""Oboe Concerto"", ""The Bullfighter Dies"", ""Meat Is Murder"", ""Will Never Marry"", ""I Will See You in Far-Off Places"", ""Jack the Ripper"", ""Everyday Is Like Sunday""), `@tape` = c(""true"", 
NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA), info = c(NA, NA, NA, ""First performance since 2011"", NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, ""First performance since 2008"", NA), `cover.@mbid` = c(""80d7d849-181d-4de4-b154-77318efc0648"", NA, NA, ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", NA, NA, NA, NA, NA, NA, ""01809552-4f87-45b0-afff-2c6f0730a3be"", ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", NA, NA, NA, ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", NA, NA, NA, NA), 
    `cover.@name` = c(""Klaus Nomi"", NA, NA, ""The Smiths"", NA, NA, NA, NA, NA, NA, ""Elvis Presley"", ""The Smiths"", NA, NA, NA, ""The Smiths"", NA, NA, NA, NA), `cover.@sortName` = c(""Nomi, Klaus"", NA, NA, ""Smiths, The"", NA, NA, NA, NA, NA, NA, ""Presley, Elvis"", ""Smiths, The"", NA, NA, NA, ""Smiths, The"", NA, NA, NA, NA), `cover.@disambiguation` = c("""", NA, NA, """", NA, NA, NA, NA, NA, NA, """", """", NA, NA, NA, """", NA, NA, NA, NA), cover.url = c(""https://www.setlist.fm/setlists/klaus-nomi-3d76d3b.html"", NA, 
    NA, ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"", NA, NA, NA, NA, NA, NA, ""https://www.setlist.fm/setlists/elvis-presley-73d6a2b1.html"", ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"", NA, NA, NA, ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"", NA, NA, NA, NA), `cover.@tmid` = c(NA, NA, NA, ""770791"", NA, NA, NA, NA, NA, NA, ""821272"", ""770791"", NA, NA, NA, ""770791"", NA, NA, NA, NA)), list(`@name` = ""What She Said"", cover = list(`@mbid` = ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", 
    `@tmid` = ""770791"", `@name` = ""The Smiths"", `@sortName` = ""Smiths, The"", `@disambiguation` = """", url = ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html""), info = ""with \""Rubber Ring\"" outro"")), `@encore` = c(NA, ""1""))",11,2015
"62","2bf53026","World Peace Is None of Your Business",2015-11-07,NA,"013fa897-86db-41d3-8e9f-386c8a34f4e6","Morrissey","Teatro Nacional de la Casa de la Cultura","Quito","EC","Ecuador","list(song = list(list(`@name` = c(""Suedehead"", ""Alma Matters"", ""Speedway"", ""Ganglord"", ""Kiss Me a Lot"", ""World Peace Is None of Your Business"", ""Oboe Concerto"", ""How Soon Is Now?"", ""You Have Killed Me"", ""First of the Gang to Die"", ""Meat Is Murder"", ""Everyday Is Like Sunday"", ""Istanbul"", ""I'm Throwing My Arms Around Paris"", ""Earth Is the Loneliest Planet"", ""The Bullfighter Dies"", ""What She Said""), `cover.@mbid` = c(NA, NA, NA, NA, NA, NA, NA, ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", NA, NA, ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", 
NA, NA, NA, NA, NA, ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27""), `cover.@tmid` = c(NA, NA, NA, NA, NA, NA, NA, ""770791"", NA, NA, ""770791"", NA, NA, NA, NA, NA, ""770791""), `cover.@name` = c(NA, NA, NA, NA, NA, NA, NA, ""The Smiths"", NA, NA, ""The Smiths"", NA, NA, NA, NA, NA, ""The Smiths""), `cover.@sortName` = c(NA, NA, NA, NA, NA, NA, NA, ""Smiths, The"", NA, NA, ""Smiths, The"", NA, NA, NA, NA, NA, ""Smiths, The""), `cover.@disambiguation` = c(NA, NA, NA, NA, NA, NA, NA, """", NA, NA, """", NA, NA, NA, NA, NA, """"
), cover.url = c(NA, NA, NA, NA, NA, NA, NA, ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"", NA, NA, ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"", NA, NA, NA, NA, NA, ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"")), list(`@name` = ""The Queen Is Dead"", cover = list(`@mbid` = ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", `@tmid` = ""770791"", `@name` = ""The Smiths"", `@sortName` = ""Smiths, The"", `@disambiguation` = """", url = ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html""))), 
    `@encore` = c(NA, ""1""))",11,2015
"63","13f44d89","World Peace Is None of Your Business",2015-10-16,NA,"013fa897-86db-41d3-8e9f-386c8a34f4e6","Morrissey","SRC Kale","Skopje","MK","Macedonia","list(song = list(list(`@name` = c(""Suedehead"", ""Alma Matters"", ""Kiss Me a Lot"", ""First of the Gang to Die"", ""Speedway"", ""Ganglord"", ""Staircase at the University"", ""World Peace Is None of Your Business"", ""How Soon Is Now?"", ""I'm Throwing My Arms Around Paris"", ""Istanbul"", ""Everyday Is Like Sunday"", ""I Will See You in Far-Off Places"", ""You Have Killed Me"", ""Oboe Concerto"", ""Meat Is Murder"", ""The World Is Full of Crashing Bores"", ""The Bullfighter Dies"", ""What She Said""), `cover.@mbid` = c(NA, NA, NA, 
NA, NA, NA, NA, NA, ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", NA, NA, NA, NA, NA, NA, ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", NA, NA, ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27""), `cover.@tmid` = c(NA, NA, NA, NA, NA, NA, NA, NA, ""770791"", NA, NA, NA, NA, NA, NA, ""770791"", NA, NA, ""770791""), `cover.@name` = c(NA, NA, NA, NA, NA, NA, NA, NA, ""The Smiths"", NA, NA, NA, NA, NA, NA, ""The Smiths"", NA, NA, ""The Smiths""), `cover.@sortName` = c(NA, NA, NA, NA, NA, NA, NA, NA, ""Smiths, The"", NA, NA, NA, NA, NA, NA, 
""Smiths, The"", NA, NA, ""Smiths, The""), `cover.@disambiguation` = c(NA, NA, NA, NA, NA, NA, NA, NA, """", NA, NA, NA, NA, NA, NA, """", NA, NA, """"), cover.url = c(NA, NA, NA, NA, NA, NA, NA, NA, ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"", NA, NA, NA, NA, NA, NA, ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"", NA, NA, ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"")), list(`@name` = ""The Queen Is Dead"", cover = list(`@mbid` = ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", 
    `@tmid` = ""770791"", `@name` = ""The Smiths"", `@sortName` = ""Smiths, The"", `@disambiguation` = """", url = ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html""))), `@encore` = c(NA, ""1""))",10,2015
"64","3f4615b","World Peace Is None of Your Business",2015-10-14,NA,"013fa897-86db-41d3-8e9f-386c8a34f4e6","Morrissey","Sala Palatului","Bucharest","RO","Romania","list(song = list(list(`@name` = c(""Suedehead"", ""Alma Matters"", ""Kiss Me a Lot"", ""Ganglord"", ""Speedway"", ""Staircase at the University"", ""You Have Killed Me"", ""World Peace Is None of Your Business"", ""Istanbul"", ""I'm Throwing My Arms Around Paris"", ""How Soon Is Now?"", ""Everyday Is Like Sunday"", ""Reader Meet Author"", ""I Will See You in Far-Off Places"", ""Oboe Concerto"", ""Meat Is Murder"", ""First of the Gang to Die"", ""The Bullfighter Dies"", ""The World Is Full of Crashing Bores"", ""What She Said""), `cover.@mbid` = c(NA, 
NA, NA, NA, NA, NA, NA, NA, NA, NA, ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", NA, NA, NA, NA, ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", NA, NA, NA, ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27""), `cover.@tmid` = c(NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, ""770791"", NA, NA, NA, NA, ""770791"", NA, NA, NA, ""770791""), `cover.@name` = c(NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, ""The Smiths"", NA, NA, NA, NA, ""The Smiths"", NA, NA, NA, ""The Smiths""), `cover.@sortName` = c(NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, ""Smiths, The"", 
NA, NA, NA, NA, ""Smiths, The"", NA, NA, NA, ""Smiths, The""), `cover.@disambiguation` = c(NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, """", NA, NA, NA, NA, """", NA, NA, NA, """"), cover.url = c(NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"", NA, NA, NA, NA, ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"", NA, NA, NA, ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"")), list(`@name` = ""The Queen Is Dead"", cover = list(`@mbid` = ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", 
    `@tmid` = ""770791"", `@name` = ""The Smiths"", `@sortName` = ""Smiths, The"", `@disambiguation` = """", url = ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html""))), `@encore` = c(NA, ""1""))",10,2015
"65","1bf46164","World Peace Is None of Your Business",2015-10-12,NA,"013fa897-86db-41d3-8e9f-386c8a34f4e6","Morrissey","Millenáris","Budapest","HU","Hungary","list(song = list(list(`@name` = c(""Suedehead"", ""Alma Matters"", ""Kiss Me a Lot"", ""Istanbul"", ""Ganglord"", ""Speedway"", ""Staircase at the University"", ""World Peace Is None of Your Business"", ""I'm Throwing My Arms Around Paris"", ""Everyday Is Like Sunday"", ""Reader Meet Author"", ""One of Our Own"", ""I Will See You in Far-Off Places"", ""Oboe Concerto"", ""Meat Is Murder"", ""Action Is My Middle Name"", ""First of the Gang to Die"", ""The Bullfighter Dies"", ""The World Is Full of Crashing Bores"", ""What She Said""), `cover.@mbid` = c(NA, 
NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", NA, NA, NA, NA, ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27""), `cover.@tmid` = c(NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, ""770791"", NA, NA, NA, NA, ""770791""), `cover.@name` = c(NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, ""The Smiths"", NA, NA, NA, NA, ""The Smiths""), `cover.@sortName` = c(NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, ""Smiths, The"", NA, NA, NA, NA, ""Smiths, The""
), `cover.@disambiguation` = c(NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, """", NA, NA, NA, NA, """"), cover.url = c(NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"", NA, NA, NA, NA, ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"")), list(`@name` = ""The Queen Is Dead"", cover = list(`@mbid` = ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", `@tmid` = ""770791"", `@name` = ""The Smiths"", `@sortName` = ""Smiths, The"", `@disambiguation` = """", 
    url = ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html""))), `@encore` = c(NA, ""1""))",10,2015
"66","5bf40394","World Peace Is None of Your Business",2015-10-10,"""I Won't Share You"" snippet before Encore","013fa897-86db-41d3-8e9f-386c8a34f4e6","Morrissey","Hala Tivoli","Ljubljana","SI","Slovenia","list(song = list(list(`@name` = c(""Suedehead"", ""Alma Matters"", ""First of the Gang to Die"", ""Speedway"", ""Ganglord"", ""Staircase at the University"", ""World Peace Is None of Your Business"", ""Istanbul"", ""Mama Lay Softly on the Riverbed"", ""Kiss Me a Lot"", ""You Have Killed Me"", ""Reader Meet Author"", ""Oboe Concerto"", ""The World Is Full of Crashing Bores"", ""The Bullfighter Dies"", ""I'm Throwing My Arms Around Paris"", ""Everyday Is Like Sunday"", ""Meat Is Murder"", ""I Will See You in Far-Off Places"", ""What She Said""
), info = c(NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, ""with \""Rubber Ring\"" outro""), `cover.@mbid` = c(NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", NA, ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27""), `cover.@tmid` = c(NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, ""770791"", NA, ""770791""), `cover.@name` = c(NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, ""The Smiths"", 
NA, ""The Smiths""), `cover.@sortName` = c(NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, ""Smiths, The"", NA, ""Smiths, The""), `cover.@disambiguation` = c(NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, """", NA, """"), cover.url = c(NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"", NA, ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"")), list(`@name` = ""The Queen Is Dead"", cover = list(
    `@mbid` = ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", `@tmid` = ""770791"", `@name` = ""The Smiths"", `@sortName` = ""Smiths, The"", `@disambiguation` = """", url = ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html""))), `@encore` = c(NA, ""1""))",10,2015
"67","4bf4132a","World Peace Is None of Your Business",2015-10-08,NA,"013fa897-86db-41d3-8e9f-386c8a34f4e6","Morrissey","Carisport","Cesena","IT","Italy","list(song = list(list(`@name` = c(""Suedehead"", ""Alma Matters"", ""Speedway"", ""Ganglord"", ""Staircase at the University"", ""World Peace Is None of Your Business"", ""Istanbul"", ""Mama Lay Softly on the Riverbed"", ""Now My Heart Is Full"", ""Kiss Me a Lot"", ""You Have Killed Me"", ""Oboe Concerto"", ""The Bullfighter Dies"", ""I'm Throwing My Arms Around Paris"", ""How Soon Is Now?"", ""Everyday Is Like Sunday"", ""Meat Is Murder"", ""I Will See You in Far-Off Places"", ""What She Said""), `cover.@mbid` = c(NA, NA, NA, NA, NA, 
NA, NA, NA, NA, NA, NA, NA, NA, NA, ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", NA, ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", NA, ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27""), `cover.@tmid` = c(NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, ""770791"", NA, ""770791"", NA, ""770791""), `cover.@name` = c(NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, ""The Smiths"", NA, ""The Smiths"", NA, ""The Smiths""), `cover.@sortName` = c(NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, ""Smiths, The"", NA, ""Smiths, The"", 
NA, ""Smiths, The""), `cover.@disambiguation` = c(NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, """", NA, """", NA, """"), cover.url = c(NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"", NA, ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"", NA, ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"")), list(`@name` = ""The Queen Is Dead"", cover = list(`@mbid` = ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", `@tmid` = ""770791"", 
    `@name` = ""The Smiths"", `@sortName` = ""Smiths, The"", `@disambiguation` = """", url = ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html""))), `@encore` = c(NA, ""1""))",10,2015
"68","43f4132b","World Peace Is None of Your Business",2015-10-07,NA,"013fa897-86db-41d3-8e9f-386c8a34f4e6","Morrissey","Teatro Augusteo","Naples","IT","Italy","list(song = list(list(`@name` = c(""Suedehead"", ""Alma Matters"", ""Speedway"", ""Ganglord"", ""Staircase at the University"", ""World Peace Is None of Your Business"", ""How Soon Is Now?"", ""Kiss Me a Lot"", ""I'm Throwing My Arms Around Paris"", ""Boxers"", ""Reader Meet Author"", ""Oboe Concerto"", ""Everyday Is Like Sunday"", ""The Bullfighter Dies"", ""You Have Killed Me"", ""Meat Is Murder"", ""Yes, I Am Blind"", ""I Will See You in Far-Off Places"", ""What She Said""), info = c(NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, 
NA, NA, NA, NA, NA, NA, ""with \""Rubber Ring\"" outro""), `cover.@mbid` = c(NA, NA, NA, NA, NA, NA, ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", NA, NA, NA, NA, NA, NA, NA, NA, ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", NA, NA, ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27""), `cover.@tmid` = c(NA, NA, NA, NA, NA, NA, ""770791"", NA, NA, NA, NA, NA, NA, NA, NA, ""770791"", NA, NA, ""770791""), `cover.@name` = c(NA, NA, NA, NA, NA, NA, ""The Smiths"", NA, NA, NA, NA, NA, NA, NA, NA, ""The Smiths"", NA, NA, ""The Smiths""), `cover.@sortName` = c(NA, 
NA, NA, NA, NA, NA, ""Smiths, The"", NA, NA, NA, NA, NA, NA, NA, NA, ""Smiths, The"", NA, NA, ""Smiths, The""), `cover.@disambiguation` = c(NA, NA, NA, NA, NA, NA, """", NA, NA, NA, NA, NA, NA, NA, NA, """", NA, NA, """"), cover.url = c(NA, NA, NA, NA, NA, NA, ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"", NA, NA, NA, NA, NA, NA, NA, NA, ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"", NA, NA, ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"")), list(`@name` = ""The Queen Is Dead"", 
    cover = list(`@mbid` = ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", `@tmid` = ""770791"", `@name` = ""The Smiths"", `@sortName` = ""Smiths, The"", `@disambiguation` = """", url = ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html""))), `@encore` = c(NA, ""1""))",10,2015
"69","3bf428bc","World Peace Is None of Your Business",2015-10-04,NA,"013fa897-86db-41d3-8e9f-386c8a34f4e6","Morrissey","Salle Métropole","Lausanne","CH","Switzerland","list(song = list(list(`@name` = c(""Suedehead"", ""Alma Matters"", ""Speedway"", ""Ganglord"", ""Staircase at the University"", ""Kiss Me a Lot"", ""I'm Throwing My Arms Around Paris"", ""Istanbul"", ""World Peace Is None of Your Business"", ""How Soon Is Now?"", ""Reader Meet Author"", ""The Bullfighter Dies"", ""Oboe Concerto"", ""You Have Killed Me"", ""Meat Is Murder"", ""Yes, I Am Blind"", ""Everyday Is Like Sunday"", ""I Will See You in Far-Off Places"", ""What She Said""), `cover.@mbid` = c(NA, NA, NA, NA, NA, NA, NA, NA, NA, 
""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", NA, NA, NA, NA, ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", NA, NA, NA, ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27""), `cover.@tmid` = c(NA, NA, NA, NA, NA, NA, NA, NA, NA, ""770791"", NA, NA, NA, NA, ""770791"", NA, NA, NA, ""770791""), `cover.@name` = c(NA, NA, NA, NA, NA, NA, NA, NA, NA, ""The Smiths"", NA, NA, NA, NA, ""The Smiths"", NA, NA, NA, ""The Smiths""), `cover.@sortName` = c(NA, NA, NA, NA, NA, NA, NA, NA, NA, ""Smiths, The"", NA, NA, NA, NA, ""Smiths, The"", NA, NA, NA, 
""Smiths, The""), `cover.@disambiguation` = c(NA, NA, NA, NA, NA, NA, NA, NA, NA, """", NA, NA, NA, NA, """", NA, NA, NA, """"), cover.url = c(NA, NA, NA, NA, NA, NA, NA, NA, NA, ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"", NA, NA, NA, NA, ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"", NA, NA, NA, ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"")), list(`@name` = ""The Queen Is Dead"", cover = list(`@mbid` = ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", `@tmid` = ""770791"", `@name` = ""The Smiths"", 
    `@sortName` = ""Smiths, The"", `@disambiguation` = """", url = ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html""))), `@encore` = c(NA, ""1""))",10,2015
"70","13f43da9","World Peace Is None of Your Business",2015-10-01,NA,"013fa897-86db-41d3-8e9f-386c8a34f4e6","Morrissey","Palladium","Cologne","DE","Germany","list(song = list(list(`@name` = c(""Suedehead"", ""Speedway"", ""Ganglord"", ""Alma Matters"", ""You Have Killed Me"", ""Kiss Me a Lot"", ""Reader Meet Author"", ""Oboe Concerto"", ""The World Is Full of Crashing Bores"", ""World Peace Is None of Your Business"", ""I'm Throwing My Arms Around Paris"", ""Everyday Is Like Sunday"", ""The Bullfighter Dies"", ""Staircase at the University"", ""Yes, I Am Blind"", ""I Will See You in Far-Off Places"", ""Meat Is Murder"", ""Boxers"", ""What She Said""), info = c(NA, NA, NA, NA, NA, NA, NA, 
NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, ""with \""Rubber Ring\"" outro""), `cover.@mbid` = c(NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", NA, ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27""), `cover.@tmid` = c(NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, ""770791"", NA, ""770791""), `cover.@name` = c(NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, ""The Smiths"", NA, ""The Smiths""), `cover.@sortName` = c(NA, NA, NA, NA, 
NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, ""Smiths, The"", NA, ""Smiths, The""), `cover.@disambiguation` = c(NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, """", NA, """"), cover.url = c(NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"", NA, ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html"")), list(`@name` = ""The Queen Is Dead"", cover = list(`@mbid` = ""40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27"", `@tmid` = ""770791"", 
    `@name` = ""The Smiths"", `@sortName` = ""Smiths, The"", `@disambiguation` = """", url = ""https://www.setlist.fm/setlists/the-smiths-6bd6b236.html""))), `@encore` = c(NA, ""1""))",10,2015
